215522,/player/215522/alexander-schlager/240002,24,2,22/09/2023,A. Schlager,Alexander Schlager,GK,73,75,2800000,12000,27,01/02/1996,184,77,191,Salzburg,80,Bundesliga,1,GK,24,,01/07/2023,2027,4,Austria,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,4400000,,Footwork,,,,,,,20,14,17,25,13,13,14,16,18,23,46,47,34,69,45,50,61,24,55,18,26,13,6,34,22,33,24,18,16,73,69,66,73,74,46,28+2,28+2,28+2,26,27,27,27,26,26+2,26+2,26+2,26+2,25+2,25+2,25+2,26+2,26+2,26+2,26+2,26+2,26+2,27+2,27+2,27+2,27+2,27+2,72+2
193584,/player/193584/guido-burgstaller/240002,24,2,22/09/2023,G. Burgstaller,Guido Burgstaller,ST,73,73,1500000,19000,34,29/04/1989,187,80,254,Rapid Wien,80,Bundesliga,1,ST,9,,01/07/2022,2024,4,Austria,,,,Right,5,3,1,Low/Low,Normal (185+),Yes,2200000,,Power Header,53,75,67,70,39,82,69,76,75,72,71,68,64,44,58,73,53,53,68,74,62,81,79,81,82,69,83,34,78,69,69,76,35,39,21,12,7,14,10,9,,73,73,73,69,71,71,71,69,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,55+2,57+2,57+2,57+2,55+2,52+2,53+2,53+2,53+2,52+2,17+2
260876,/player/260876/maurits-kjaergaard/240002,24,2,22/09/2023,M. Kjaergaard,Maurits Kjaergaard,CM,72,82,5000000,10000,20,26/06/2003,192,77,191,Salzburg,80,Bundesliga,1,LCM,14,,05/07/2019,2026,13,Denmark,,,,Left,3,3,1,High/Medium,Lean (185+),No,8500000,,"Power Shot, Incisive Pass, Whipped Cross",75,70,71,72,63,75,70,67,59,73,66,71,73,64,68,74,71,78,74,75,62,78,74,77,74,72,73,67,71,74,62,68,63,64,60,9,6,11,12,8,,71+2,71+2,71+2,72,72,72,72,72,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,70+2,70+2,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,16+2
252573,/player/252573/aleksa-terzic/240002,24,2,22/09/2023,A. Terzić,Aleksa Terzić,LB,72,77,3300000,11000,23,17/08/1999,184,70,191,Salzburg,80,Bundesliga,1,LB,3,,23/07/2023,2028,51,Serbia,,,,Left,2,2,1,Medium/Medium,Lean (170-185),No,5200000,,Rapid,74,45,59,70,68,62,76,44,59,67,31,70,51,43,49,75,76,72,70,68,61,45,68,69,55,45,70,61,64,42,49,60,70,72,70,13,6,6,11,6,,59+2,59+2,59+2,66,62,62,62,66,62+2,62+2,62+2,66+2,61+2,61+2,61+2,66+2,70+2,65+2,65+2,65+2,70+2,70+2,67+2,67+2,67+2,70+2,15+2
256548,/player/256548/marco-grull/240002,24,2,22/09/2023,M. Grüll,Marco Grüll,LM,72,75,3200000,14000,24,06/07/1998,182,74,254,Rapid Wien,80,Bundesliga,1,LM,27,,01/07/2021,2024,4,Austria,,,,Right,4,4,1,High/Medium,Normal (170-185),No,4900000,,"Power Shot, Whipped Cross, Rapid",86,70,65,74,32,67,64,70,52,65,61,76,68,73,60,74,84,87,77,63,67,74,75,86,71,72,32,21,65,66,66,63,46,22,21,7,9,11,10,9,,69+2,69+2,69+2,72,71,71,71,72,70+2,70+2,70+2,71+2,64+2,64+2,64+2,71+2,55+2,50+2,50+2,50+2,55+2,51+2,43+2,43+2,43+2,51+2,15+2
220665,/player/220665/gregory-wuthrich/240002,24,2,22/09/2023,G. Wüthrich,Gregory Kwesi Wüthrich,CB,72,73,2200000,13000,28,04/12/1994,192,88,209,Sturm Graz,80,Bundesliga,1,LCB,5,,07/08/2020,2025,47,Switzerland,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,3500000,#Strength,"Intercept, Anticipate, Bruiser",48,35,51,53,71,81,37,33,67,61,32,47,30,29,60,60,49,48,56,68,35,41,76,70,90,34,75,71,36,50,39,66,73,72,69,7,9,14,15,10,,50+2,50+2,50+2,48,49,49,49,48,51+2,51+2,51+2,51+2,57+2,57+2,57+2,51+2,61+2,67+2,67+2,67+2,61+2,63+2,72+1,72+1,72+1,63+2,17+2
241536,/player/241536/manprit-sarkaria/240002,24,2,22/09/2023,M. Sarkaria,Manprit Sarkaria,"ST, CAM",72,73,2800000,14000,26,26/08/1996,180,74,209,Sturm Graz,80,Bundesliga,1,SUB,11,,01/07/2021,2025,4,Austria,,,,Left,3,3,1,High/Low,Normal (170-185),No,4400000,,"Pinged Pass, Whipped Cross, Technical, Flair",80,72,71,74,36,71,70,72,61,71,67,74,74,69,69,73,78,81,84,67,72,74,79,79,73,73,54,37,72,74,70,71,30,33,33,13,12,12,8,7,,72+1,72+1,72+1,73,73,73,73,73,73,73,73,73,68+2,68+2,68+2,73,58+2,56+2,56+2,56+2,58+2,55+2,49+2,49+2,49+2,55+2,16+2
169324,/player/169324/andreas-ulmer/240002,24,2,22/09/2023,A. Ulmer,Andreas Ulmer,LB,72,72,525000,9000,37,30/10/1985,175,71,191,Salzburg,80,Bundesliga,1,SUB,17,,28/01/2009,2024,4,Austria,,,,Left,3,3,1,High/Medium,Normal (170-185),No,788000,,,67,62,69,72,70,68,72,53,57,70,70,70,73,70,67,74,66,67,73,67,80,73,68,72,69,72,62,70,70,64,50,75,74,69,69,8,11,7,5,10,,66+2,66+2,66+2,68,68,68,68,68,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,70+2,68+2,68+2,68+2,70+2,15+2
221944,/player/221944/peter-michorl/240002,24,2,22/09/2023,P. Michorl,Peter Michorl,"CM, CDM",72,72,2300000,17000,28,09/05/1995,176,71,252,LASK Linz,80,Bundesliga,1,LCM,8,,01/07/2015,2024,4,Austria,,,,Left,2,3,1,High/Medium,Normal (170-185),No,3500000,,"Finesse Shot, Long Ball Pass",67,66,75,71,64,67,78,60,55,74,64,70,79,74,73,73,69,66,70,69,77,74,66,83,61,72,60,66,62,75,63,75,66,65,58,10,11,9,9,16,,66+2,66+2,66+2,70,69,69,69,70,70+2,70+2,70+2,71+1,72,72,72,71+1,70+2,69+2,69+2,69+2,70+2,68+2,64+2,64+2,64+2,68+2,18+2
235055,/player/235055/filip-stojkovic/240002,24,2,22/09/2023,F. Stojković,Filip Stojković,RB,72,72,2000000,15000,30,22/01/1993,180,76,252,LASK Linz,80,Bundesliga,1,RB,22,,01/07/2022,2025,15,Montenegro,,,,Right,3,2,1,High/Medium,Normal (170-185),No,3000000,,Long Throw,70,42,67,66,69,79,67,30,68,69,36,66,67,60,70,64,69,71,70,68,73,65,78,83,78,43,76,67,61,64,36,69,68,70,71,9,13,10,14,6,,59+2,59+2,59+2,62,61,61,61,62,62+2,62+2,62+2,65+2,66+2,66+2,66+2,65+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,17+2
247640,/player/247640/bryan-teixeira/240002,24,2,22/09/2023,B. Teixeira,Bryan Silva Teixeira,ST,71,80,4200000,11000,22,01/09/2000,174,73,209,Sturm Graz,80,Bundesliga,1,LS,17,,07/01/2023,2026,104,Cape Verde Islands,,,,Right,3,4,1,High/Medium,Normal (170-185),No,7100000,,"Technical, Trickster",82,69,65,76,48,70,63,71,62,67,62,77,56,56,62,73,81,82,80,69,83,69,78,74,69,65,65,41,71,71,67,69,39,55,53,15,12,14,7,10,,71+2,71+2,71+2,72,72,72,72,72,72+2,72+2,72+2,72+2,67+2,67+2,67+2,72+2,62+2,60+2,60+2,60+2,62+2,61+2,57+2,57+2,57+2,61+2,18+2
239977,/player/239977/nicolas-kuhn/240002,24,2,22/09/2023,N. Kühn,Nicolas-Gerrit Kühn,RM,71,76,2800000,12000,23,01/01/2000,176,69,254,Rapid Wien,80,Bundesliga,1,RM,10,,01/07/2022,2026,21,Germany,,,,Left,3,3,1,Medium/Medium,Normal (170-185),No,4300000,"#Speedster, #Acrobat","Technical, Flair, Quick Step",92,61,63,75,24,50,65,63,51,65,64,75,65,43,53,73,91,92,90,65,79,62,61,65,43,57,44,20,65,67,55,64,20,22,19,5,14,14,13,12,,65+2,65+2,65+2,72,69,69,69,72,69+2,69+2,69+2,70+2,61+2,61+2,61+2,70+2,52+2,45+2,45+2,45+2,52+2,48+2,37+2,37+2,37+2,48+2,17+2
251547,/player/251547/david-schnegg/240002,24,2,22/09/2023,D. Schnegg,David Schnegg,LB,71,76,2600000,9000,24,29/09/1998,185,80,209,Sturm Graz,80,Bundesliga,1,LB,28,,15/06/2022,2026,4,Austria,,,,Left,3,2,1,High/Medium,Normal (185+),No,4100000,,"Whipped Cross, Intercept, Slide Tackle, Rapid",74,56,64,67,68,77,67,51,55,64,48,69,65,50,63,67,73,75,65,67,61,66,76,82,79,56,67,68,58,64,68,66,70,69,70,6,5,15,12,10,,62+2,62+2,62+2,65,64,64,64,65,64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,70+2,68+2,68+2,68+2,70+2,69+2,68+2,68+2,68+2,69+2,15+2
270017,/player/270017/tomi-horvat/240002,24,2,22/09/2023,T. Horvat,Tomi Horvat,"CAM, CM",71,75,2700000,10000,24,24/03/1999,176,69,209,Sturm Graz,80,Bundesliga,1,SUB,19,,01/07/2022,2025,44,Slovenia,,,,Left,3,3,1,High/Medium,Normal (170-185),No,4300000,,Technical,71,67,71,73,51,66,70,65,47,71,66,75,71,68,70,72,72,71,73,67,78,68,64,74,64,70,62,58,68,71,70,70,47,53,46,15,14,9,11,12,,66+2,66+2,66+2,71,70,70,70,71,71+2,71+2,71+2,71+2,69+2,69+2,69+2,71+2,64+2,63+2,63+2,63+2,64+2,61+2,56+2,56+2,56+2,61+2,19+2
213301,/player/213301/sascha-horvath/240002,24,2,22/09/2023,S. Horvath,Sascha Horvath,"CAM, CM, CDM",71,72,2200000,15000,26,22/08/1996,168,60,252,LASK Linz,80,Bundesliga,1,RCM,30,,30/08/2021,2027,4,Austria,,,,Right,4,3,1,High/Medium,Normal (170-),No,3500000,#Acrobat,Technical,83,69,70,74,48,58,71,68,42,69,64,72,70,65,68,70,87,80,91,68,94,73,60,79,51,70,48,54,68,72,70,67,41,52,50,8,15,13,11,16,,67+2,67+2,67+2,72,71,71,71,72,71+1,71+1,71+1,72,68+2,68+2,68+2,72,65+2,60+2,60+2,60+2,65+2,62+2,52+2,52+2,52+2,62+2,19+2
245058,/player/245058/otar-kiteishvili/240002,24,2,22/09/2023,O. Kiteishvili,Otar Kiteishvili,CAM,71,72,2200000,12000,27,26/03/1996,173,65,209,Sturm Graz,80,Bundesliga,1,CAM,10,,31/07/2018,2024,20,Georgia,,,,Right,5,3,1,Medium/Low,Normal (170-185),No,3500000,,"Finesse Shot, Technical, First Touch",72,67,69,74,67,57,64,66,63,72,60,73,58,53,70,73,75,70,78,68,86,71,60,72,42,68,73,71,68,73,66,72,66,67,62,11,13,9,6,13,,67+2,67+2,67+2,71,70,70,70,71,71+1,71+1,71+1,71+1,71+1,71+1,71+1,71+1,69+2,69+2,69+2,69+2,69+2,68+2,65+2,65+2,65+2,68+2,17+2
224271,/player/224271/thomas-goiginger/240002,24,2,22/09/2023,T. Goiginger,Thomas Goiginger,"RM, CF, LM",71,71,1800000,15000,30,15/03/1993,181,69,252,LASK Linz,80,Bundesliga,1,SUB,27,,01/07/2017,2024,4,Austria,,,,Right,3,4,1,High/Medium,Lean (170-185),No,2700000,,"Rapid, Flair",77,69,68,69,35,61,69,72,49,68,59,70,71,65,64,68,77,77,74,67,70,72,63,70,57,65,57,37,71,72,62,65,34,28,37,9,10,9,7,8,,68+2,68+2,68+2,70,70,70,70,70,70+1,70+1,70+1,70+1,65+2,65+2,65+2,70+1,57+2,53+2,53+2,53+2,57+2,53+2,46+2,46+2,46+2,53+2,15+2
256938,/player/256938/niklas-hedl/240002,24,2,22/09/2023,N. Hedl,Niklas Hedl,GK,70,81,3100000,7000,22,17/03/2001,188,78,254,Rapid Wien,80,Bundesliga,1,GK,45,,22/06/2020,2027,4,Austria,,,,Right,1,1,1,Medium/Medium,Normal (185+),No,5100000,,,,,,,,,12,5,13,24,7,7,12,10,25,17,28,30,36,60,42,47,57,25,64,6,17,12,5,31,15,27,8,12,13,72,69,63,67,73,29,22+2,22+2,22+2,19,21,21,21,19,21+2,21+2,21+2,20+2,22+2,22+2,22+2,20+2,20+2,22+2,22+2,22+2,20+2,20+2,22+2,22+2,22+2,20+2,69+2
261991,/player/261991/adis-jasic/240002,24,2,22/09/2023,A. Jasic,Adis Jasic,"RWB, RB, CM",70,81,3300000,6000,20,12/02/2003,178,69,111822,Wolfsberger AC,80,Bundesliga,1,RCM,97,,01/07/2021,2025,4,Austria,,,,Right,3,3,1,High/High,Normal (170-185),No,5400000,,,75,59,64,67,64,70,66,57,60,64,50,67,62,66,61,65,77,74,72,64,74,67,74,84,63,62,70,65,56,66,47,60,60,67,65,14,13,8,11,7,,63+2,63+2,63+2,65,64,64,64,65,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,68+2,66+2,66+2,66+2,68+2,67+2,65+2,65+2,65+2,67+2,17+2
271092,/player/271092/moses-usor/240002,24,2,22/09/2023,M. Usor,Moses Usor,RM,70,76,2600000,550,21,05/02/2002,181,64,252,LASK Linz,80,Bundesliga,1,RM,17,Slavia Praha,,2023,133,Nigeria,,,,Left,2,3,1,Medium/Low,Lean (170-185),No,,,"Finesse Shot, Technical",85,65,64,73,38,62,62,63,54,66,63,74,61,64,61,70,84,85,83,61,74,70,69,72,58,68,58,28,66,66,57,71,34,43,39,14,7,9,11,13,,66+2,66+2,66+2,70,69,69,69,70,69+2,69+2,69+2,69+2,63+2,63+2,63+2,69+2,57+2,53+2,53+2,53+2,57+2,54+2,48+2,48+2,48+2,54+2,17+2
242815,/player/242815/dominik-fitz/240002,24,2,22/09/2023,D. Fitz,Dominik Fitz,"CAM, LM, CF",70,75,2400000,8000,24,16/06/1999,174,67,256,Austria Wien,80,Bundesliga,1,LAM,36,,01/01/2018,2026,4,Austria,,,,Right,3,4,1,High/Low,Normal (170-185),No,3700000,,"Pinged Pass, Long Ball Pass",73,67,71,69,33,54,71,67,56,70,59,68,72,71,68,69,78,69,82,58,81,67,63,76,48,70,37,22,69,74,68,59,22,42,39,10,12,15,9,11,,65+2,65+2,65+2,70,68,68,68,70,70+2,70+2,70+2,70+2,65+2,65+2,65+2,70+2,55+2,51+2,51+2,51+2,55+2,52+2,42+2,42+2,42+2,52+2,16+2
231344,/player/231344/moussa-kone/240002,24,2,22/09/2023,M. Koné,Moussa Koné,"ST, LM",70,73,2100000,14000,26,30/12/1996,175,68,252,LASK Linz,80,Bundesliga,1,SUB,11,,01/07/2023,2027,136,Senegal,,,,Right,3,3,1,High/Medium,Normal (170-185),No,3300000,,Rapid,89,67,58,72,32,69,53,70,60,68,61,71,56,49,46,70,90,89,85,71,80,59,80,77,69,67,57,31,72,55,68,69,33,27,21,9,12,5,12,7,,70+2,70+2,70+2,71,70,70,70,71,69+2,69+2,69+2,69+2,61+2,61+2,61+2,69+2,54+2,50+2,50+2,50+2,54+2,52+2,46+2,46+2,46+2,52+2,16+2
259101,/player/259101/jusuf-gazibegovic/240002,24,2,22/09/2023,J. Gazibegović,Jusuf Gazibegović,RB,70,73,2000000,8000,23,11/03/2000,174,67,209,Sturm Graz,80,Bundesliga,1,RB,22,,30/09/2020,2026,8,Bosnia and Herzegovina,,,,Right,4,2,1,High/High,Normal (170-185),No,3200000,#Engine,"Jockey, Anticipate, Relentless",77,43,63,68,64,71,66,26,46,62,41,67,67,71,57,65,76,77,81,64,80,67,65,86,64,54,73,68,63,63,36,59,65,67,66,15,13,8,6,9,,56+2,56+2,56+2,62,61,61,61,62,62+2,62+2,62+2,65+2,63+2,63+2,63+2,65+2,69+2,66+2,66+2,66+2,69+2,68+2,64+2,64+2,64+2,68+2,16+2
229818,/player/229818/dominik-baumgartner/240002,24,2,22/09/2023,D. Baumgartner,Dominik Baumgartner,"CB, RB",70,72,1700000,8000,26,20/07/1996,188,72,111822,Wolfsberger AC,80,Bundesliga,1,RCB,22,,17/07/2020,2026,4,Austria,,,,Right,2,2,1,Medium/High,Normal (185+),No,2600000,,Intercept,68,35,52,52,70,74,51,29,70,64,22,42,41,24,61,57,68,68,64,68,59,52,78,71,76,31,72,69,41,35,36,58,71,71,68,8,5,11,8,11,,51+2,51+2,51+2,51,50,50,50,51,50+2,50+2,50+2,54+2,55+2,55+2,55+2,54+2,65+2,66+2,66+2,66+2,65+2,66+2,70+2,70+2,70+2,66+2,15+2
203485,/player/203485/terence-kongolo/240002,24,2,22/09/2023,T. Kongolo,Terence Kongolo,"CB, LB",70,71,1500000,35000,29,14/02/1994,188,70,254,Rapid Wien,80,Bundesliga,1,SUB,15,Fulham,,2024,34,Netherlands,,,,Left,4,2,1,Medium/Medium,Lean (185+),Yes,,,"Slide Tackle, Long Throw",60,42,59,63,70,69,64,26,67,63,39,62,62,43,64,65,62,58,66,64,53,65,76,48,77,52,71,71,49,46,42,72,70,71,71,8,14,12,11,12,,55+2,55+2,55+2,57,55,55,55,57,56+2,56+2,56+2,58+2,59+2,59+2,59+2,58+2,64+2,66+2,66+2,66+2,64+2,65+2,70+1,70+1,70+1,65+2,17+2
209196,/player/209196/philipp-ziereis/240002,24,2,22/09/2023,P. Ziereis,Philipp Ziereis,CB,70,70,1300000,12000,30,14/03/1993,189,82,252,LASK Linz,80,Bundesliga,1,RCB,5,,01/07/2022,2025,21,Germany,,,,Right,3,2,1,Medium/High,Normal (185+),No,2000000,,Jockey,61,24,57,57,70,75,57,18,72,66,24,54,36,28,60,56,58,64,60,68,58,40,79,66,79,19,73,66,26,50,33,68,68,74,69,11,10,9,10,8,,46+2,46+2,46+2,50,48,48,48,50,51+2,51+2,51+2,54+2,56+2,56+2,56+2,54+2,64+2,66+2,66+2,66+2,64+2,66+2,70,70,70,66+2,16+2
